id,name,description,price,reference_price,reference_unit,subcategory_2_nivel_id,subcategory_2_nivel_name,category_id,category_name,subcategory_id,subcategory_name,price_corrected
4241.0,"Aceite de oliva 0,4º Hacendado",Garrafa 5.0 l,19.95,3.99,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4240.0,"Aceite de oliva 0,4º Hacendado",Botella 1.0 l,4.45,4.45,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4717.0,Aceite de oliva virgen extra Hacendado,Garrafa 3.0 l,15.85,5.284,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4740.0,Aceite de oliva virgen extra Hacendado,Botella 1.0 l,5.55,5.55,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4706.0,Aceite de oliva virgen extra Hacendado Gran Selección,Botella 0.75 l,6.55,8.734,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4641.0,Aceite de oliva 1º Hacendado,Garrafa 5.0 l,19.95,3.99,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4640.0,Aceite de oliva 1º Hacendado,Botella 1.0 l,4.45,4.45,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4711.0,Aceite de oliva virgen Hacendado,Garrafa 3.0 l,13.1,4.367,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4749.0,Aceite de oliva virgen Hacendado,Botella 1.0 l,4.75,4.75,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4718.0,Aceite de oliva virgen extra Hacendado,Spray 0.2 l,2.8,14.0,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4850.0,Aceite de oliva virgen extra Picual Casa Juncal,Botella 0.5 l,5.95,11.9,L,420,Aceite de oliva,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4041.0,"Aceite de girasol refinado 0,2º Hacendado",Garrafa 5.0 l,8.7,1.74,L,421,"Aceite de girasol, semillas y maíz",12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4040.0,"Aceite de girasol refinado 0,2º Hacendado",Botella 1.0 l,1.79,1.79,L,421,"Aceite de girasol, semillas y maíz",12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4193.0,Aceite de coco virgen Hacendado,Bote 0.45 l,4.55,10.112,L,421,"Aceite de girasol, semillas y maíz",12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4940.0,Vinagre de vino blanco Hacendado,Botella 1.0 l,0.75,0.75,L,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4957.0,Vinagre de manzana Hacendado,Botella 1.0 l,0.9,0.9,L,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4903.0,Limón exprimido Hacendado,Botella 0.28 l,1.0,3.572,L,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4908.0,Crema de vinagre balsámico de Módena Hacendado,Botella 0.25 kg,1.75,7.0,kg,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
13609.0,Vinagre de Jerez reserva Hacendado,Botella 0.25 l,2.0,8.0,L,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
4905.0,Reducción bálsamica de vinagre Pedro Ximénez Hacendado,Botella 0.3 kg,2.25,7.5,kg,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
26496.0,Vinagre balsámico de Módena Hacendado,Botella 0.5 l,2.35,4.7,L,422,Vinagre y otros aderezos,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19731.0,Sal fina Hacendado,Paquete 1.0 kg,0.4,0.4,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
16864.0,Sal fina de mesa Hacendado,Bote 0.3 kg,0.75,2.5,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19732.0,Sal yodada fina Hacendado,Paquete 1.0 kg,0.4,0.4,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19733.0,Sal gruesa Hacendado,Paquete 1.0 kg,0.4,0.4,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
29007.0,Bicarbonato de sódio Hacendado,Paquete 1.0 kg,1.5,1.5,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
29006.0,Bicarbonato de sódio Hacendado,Bote 0.3 kg,1.1,3.667,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19740.0,Escamas de sal marina natural Polasal,Bote 0.125 kg,2.0,16.0,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19734.0,Sal gruesa para hornear Hacendado,Paquete 2.0 kg,1.25,0.625,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
34130.0,Sal de ajo Hacendado,Bote 0.13 kg,1.8,13.847,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
29016.0,Sal de frutas sabor limón Hacendado,Bote 0.25 kg,2.1,8.4,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19713.0,Sal 60% menos de sodio Hacendado,Bote 0.25 kg,2.3,9.2,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
19726.0,Preparado para ahumar Hacendado,Bote 0.75 kg,3.3,4.4,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
8930.0,Sal rosa del Himalaya Hacendado,Paquete 1.0 kg,2.65,2.65,kg,424,Sal y bicarbonato,12,"Aceite, especias y salsas",112,"Aceite, vinagre y sal",False
5598.0,Orégano Hacendado,Bote 0.025 kg,1.0,4.0,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
5599.0,Perejil Hacendado,Bote 0.018 kg,0.9,5.0,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
47994.0,Hoja de laurel Hacendado,Paquete 0.012 kg,0.85,7.084,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
34131.0,Hierbas provenzales Hacendado,Bote 0.025 kg,1.2,4.8,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
34128.0,Albahaca Hacendado,Bote 0.02 kg,1.25,6.25,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
34175.0,Romero Hacendado,Bote 0.04 kg,1.35,3.375,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
5547.0,Tomillo Hacendado,Bote 0.024 kg,1.05,4.375,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
52739.0,Eneldo Hacendado,Bote 0.018 kg,1.85,10.278,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
34721.0,Cilantro Hacendado,Bote 0.012 kg,1.85,15.417,100 g,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
60873.0,Ajo y Perejil Hacendado,Bote 0.074 kg,1.35,18.244,kg,425,Hierbas,12,"Aceite, especias y salsas",115,Especias,False
34182.0,Colorante alimentario Hacendado,Bote 0.085 kg,0.95,11.177,kg,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
34184.0,Pimentón dulce Hacendado,Bote 0.056 kg,1.0,17.858,kg,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
34102.0,Pimentón dulce de la Vera Hacendado,Bote 0.075 kg,1.85,24.667,kg,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
34116.0,Azafrán molido Hacendado,Paquete 0.0004 kg,1.8,450.0,100 g,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
8370.0,Azafrán hebra Hacendado,Paquete 0.0004 kg,1.85,462.5,100 g,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
34183.0,Pimentón picante Hacendado,Bote 0.06 kg,1.35,22.5,kg,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
60573.0,Pimentón dulce Hacendado,Bote 0.075 kg,1.3,17.334,kg,840,Colorante y pimentón,12,"Aceite, especias y salsas",115,Especias,False
34171.0,Pimienta negra molida Hacendado,Bote 0.07 kg,1.3,18.572,kg,841,Pimienta,12,"Aceite, especias y salsas",115,Especias,False
67693.0,Molinillo pimienta negra Hacendado,Bote 0.065 kg,1.85,28.462,kg,841,Pimienta,12,"Aceite, especias y salsas",115,Especias,False
34172.0,Pimienta negra en grano Hacendado,Bote 0.07 kg,1.7,24.286,kg,841,Pimienta,12,"Aceite, especias y salsas",115,Especias,False
67694.0,Molinillo mix pimientas Hacendado,Bote 0.05 kg,1.95,39.0,kg,841,Pimienta,12,"Aceite, especias y salsas",115,Especias,False
34170.0,Pimienta blanca molida Hacendado,Bote 0.07 kg,2.3,32.858,kg,841,Pimienta,12,"Aceite, especias y salsas",115,Especias,False
86656.0,Ajo granulado Hacendado,Bote 0.115 kg,1.2,10.435,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34208.0,Cebolla frita crujiente Hacendado,Bote 0.15 kg,1.15,7.667,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34177.0,Canela molida Hacendado,Bote 0.052 kg,1.0,19.231,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
52880.0,Canela en rama Hacendado,Bote 0.019 kg,1.5,7.895,100 g,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34120.0,Comino molido Hacendado,Bote 0.058 kg,1.2,20.69,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34121.0,Comino en grano Hacendado,Bote 0.056 kg,1.95,34.822,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34125.0,Curry Hacendado,Bote 0.057 kg,1.3,22.808,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34173.0,Nuez moscada molida Hacendado,Bote 0.058 kg,1.65,28.449,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34138.0,Cebolla en polvo Hacendado,Bote 0.06 kg,0.94,15.667,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34178.0,Cayena guindillas Hacendado,Bote 0.027 kg,1.36,5.038,100 g,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
37417.0,Cayena molida Hacendado,Bote 0.055 kg,1.65,30.0,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34163.0,Cúrcuma Hacendado,Bote 0.06 kg,1.3,21.667,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34149.0,Jengibre molido Hacendado,Bote 0.049 kg,1.65,3.368,100 g,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34130.0,Sal de ajo Hacendado,Bote 0.13 kg,1.8,13.847,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34113.0,Ñoras Hacendado,Paquete 0.025 kg,1.56,6.24,100 g,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34122.0,Clavo en grano Hacendado,Bote 0.042 kg,1.75,4.167,100 g,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
34123.0,Anís en grano Hacendado,Bote 0.05 kg,2.0,40.0,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
60869.0,Piñones Hacendado,Bote 0.07 kg,3.02,43.143,kg,431,Otras especias,12,"Aceite, especias y salsas",115,Especias,False
23353.0,Sazonador para fajitas Hacendado sabor tex-mex,Sobre 0.017 kg,0.85,5.0,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
11971.0,Sazonador ajo y limón Hacendado para carne y pescado,Sobre 0.03 kg,1.05,3.5,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
11972.0,Sazonador hierbas provenzales Hacendado para pollo y costillas,Sobre 0.024 kg,1.0,4.167,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
86659.0,Sazonador barbacoa Hacendado para pollo y costillas,Sobre 0.057 kg,1.3,22.808,kg,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
34702.0,Sazonador para paella con azafrán Hacendado,Caja 0.02 kg,1.5,7.5,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
17147.0,Sazonador para burritos Hacendado,Sobre 0.04 kg,1.3,3.25,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
86808.0,Sazonador pollo y carne Hacendado,Bote 0.076 kg,1.4,18.422,kg,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
60640.0,Sazonador pasta Hacendado,Bote 0.045 kg,1.6,3.556,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
34114.0,Mezcla de especias para gazpacho manchego Hacendado,Caja 0.01 kg,2.5,25.0,100 g,430,Sazonadores,12,"Aceite, especias y salsas",115,Especias,False
13406.0,Mayonesa Hacendado,Tarro 0.5 l,1.2,2.4,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
52728.0,Mayonesa Hacendado,Tarro 0.24 l,1.0,4.167,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
11550.0,Mayonesa Hacendado,Bote 0.49 l,1.4,2.858,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
23816.0,Mayonesa en sobres individuales Hacendado,None 0.24 l,1.3,5.417,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
35840.0,Mayonesa Hellmann's,Tarro 0.45 l,2.95,6.556,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
35839.0,Salsa Original Ligeresa,Tarro 0.425 l,2.0,4.706,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17039.0,Salsa Original Ligeresa,Bote 0.43 l,2.0,4.652,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17166.0,Mayonesa Musa,Tarro 0.54 l,2.45,4.538,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
15793.0,Salsa Light Hacendado,Tarro 0.5 l,1.2,2.4,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
11551.0,Salsa Light Hacendado,Bote 0.49 l,1.4,2.858,L,432,Mayonesa,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
23579.0,Ketchup Hacendado,Bote 0.6 kg,1.15,1.917,kg,433,Ketchup,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
67586.0,Ketchup en sobres individuales Hacendado,Paquete 0.24 kg,1.4,5.834,kg,433,Ketchup,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
35837.0,Ketchup Heinz,Bote 0.65 kg,3.5,5.385,kg,433,Ketchup,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
35343.0,Salsa de tomate Zero sin azúcares añadidos Hacendado,Bote 0.6 kg,1.6,2.667,kg,433,Ketchup,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17229.0,Mostaza a la antigua Hacendado,Tarro 0.2 kg,1.7,8.5,kg,793,Mostaza,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17228.0,Mostaza de Dijon Hacendado,Tarro 0.2 kg,1.25,6.25,kg,793,Mostaza,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
23410.0,Mostaza clásica Hacendado,Bote 0.388 kg,1.35,3.48,kg,793,Mostaza,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17150.0,Allioli Chovi,Tarrina 0.18 l,1.45,8.056,L,792,Allioli,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17172.0,Allioli Hacendado,Tarrina 0.2 l,1.1,5.5,L,792,Allioli,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17173.0,Allioli en sobres individuales Hacendado,Paquete 0.16 l,1.5,9.375,L,792,Allioli,12,"Aceite, especias y salsas",116,"Mayonesa, ketchup y mostaza",False
17132.0,Tomate frito Hacendado,Pack-3 1.2 kg,1.35,1.125,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17151.0,Tomate frito Hacendado,Pack-3 0.63 kg,0.95,1.508,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17108.0,Tomate frito Hacendado,Tarro 0.56 kg,0.9,1.608,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17163.0,Tomate frito receta artesana Hacendado,Tarro 0.56 kg,2.1,3.75,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17131.0,Tomate frito receta artesana Hacendado,Tarro 0.3 kg,1.5,5.0,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17110.0,Tomate frito Hida,Bote 0.4 kg,1.75,4.375,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17153.0,Tomate frito estilo casero Hacendado,Brick 0.38 kg,1.2,3.158,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17128.0,Tomate frito Hacendado con aceite de oliva,Pack-3 0.63 kg,1.4,2.223,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17330.0,Tomate frito sin azúcares añadidos Hacendado,Tarro 0.56 kg,1.1,1.965,kg,435,Tomate frito,12,"Aceite, especias y salsas",117,Otras salsas,False
17346.0,Salsa Barbacoa Hacendado,Bote 0.35 kg,1.15,3.286,kg,843,Salsas para carnes,12,"Aceite, especias y salsas",117,Otras salsas,False
17502.0,Salsa pimienta verde Hacendado,Sobre 0.05 kg,1.25,25.0,kg,843,Salsas para carnes,12,"Aceite, especias y salsas",117,Otras salsas,False
17347.0,Salsa Burger Hacendado,Bote 0.25 l,1.35,5.4,L,843,Salsas para carnes,12,"Aceite, especias y salsas",117,Otras salsas,False
17396.0,Salsa Piri Piri Hacendado,Botella 0.195 l,1.0,5.129,L,843,Salsas para carnes,12,"Aceite, especias y salsas",117,Otras salsas,False
35412.0,Salsa curry Tikka Masala Hacendado picante,Paquete 0.18 kg,2.0,11.112,kg,843,Salsas para carnes,12,"Aceite, especias y salsas",117,Otras salsas,False
35438.0,Salsa Pesto con albahaca Hacendado,Tarro 0.19 kg,1.95,10.264,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
52858.0,Salsa de tomate Boloñesa Hacendado,Tarro 0.4 kg,1.9,4.75,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
52859.0,Salsa de tomate con Albahaca Hacendado,Tarro 0.4 kg,1.75,4.375,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
17410.0,Salsa fresca Trufa Hacendado,Paquete 0.14 kg,1.45,10.358,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
17409.0,Salsa fresca Queso Hacendado,Paquete 0.18 kg,1.45,8.056,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
35186.0,Salsa fresca Pesto con albahaca Hacendado,Tarrina 0.15 kg,2.0,13.334,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
7972.0,Salsa fresca Setas Hacendado,Tarrina 0.2 kg,1.65,8.25,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
35183.0,Salsa fresca Carbonara Hacendado,None 0.2 kg,1.65,8.25,kg,842,Salsas para pasta,12,"Aceite, especias y salsas",117,Otras salsas,False
17360.0,Salsa de Soja Hacendado,Botella 0.25 l,1.25,5.0,L,844,Salsas orientales,12,"Aceite, especias y salsas",117,Otras salsas,False
17362.0,Salsa Teriyaki Hacendado,Botella 0.25 l,1.65,6.6,L,844,Salsas orientales,12,"Aceite, especias y salsas",117,Otras salsas,False
22721.0,Salsa Agridulce Hacendado,Bote 0.34 kg,1.5,4.412,kg,844,Salsas orientales,12,"Aceite, especias y salsas",117,Otras salsas,False
22613.0,Salsa Thai Chili dulce J-Lek,Botella 0.25 l,1.55,6.2,L,844,Salsas orientales,12,"Aceite, especias y salsas",117,Otras salsas,False
17382.0,Salsa de Soja sin gluten Hacendado,Botella 0.25 l,2.5,10.0,L,844,Salsas orientales,12,"Aceite, especias y salsas",117,Otras salsas,False
3840.0,Guacamole Hacendado,Tarrina 0.5 kg,3.95,7.9,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
3852.0,Guacamole Hacendado,Tarrina 0.2 kg,1.75,8.75,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17327.0,Salsa Yogur Hacendado,Bote 0.31 l,1.2,3.871,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
16827.0,Salsa Mexicana Hacendado,Tarro 0.3 kg,1.25,4.167,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17386.0,Salsa Ranch Hacendado,Bote 0.25 l,1.35,5.4,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17366.0,Salsa César Hacendado,Bote 0.31 l,1.4,4.517,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17265.0,Aliño de aceite con perejil y ajo Hacendado,Tarrina 0.15 l,1.75,11.667,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
52467.0,Salsa Miel y Mostaza Hacendado,Bote 0.34 kg,1.45,4.265,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17259.0,Salsa de Trufa,Bote 0.08 kg,3.1,38.75,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17348.0,Salsa Gajo Rústica Hacendado,Bote 0.25 l,1.35,5.4,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
35344.0,Salsa de Queso Hacendado,Tarro 0.28 l,1.65,5.893,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
23137.0,Chili con carne Hacendado,Bote 0.42 kg,2.8,6.667,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
23072.0,Salsa Cocktail Hacendado,Bote 0.46 l,1.4,3.044,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
34157.0,Carne de pimiento choricero Hacendado,Tarro 0.14 kg,1.55,11.072,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
17441.0,Pasta de sésamo Tahini Hacendado,Tarro 0.2 kg,2.95,14.75,kg,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
8803.0,Salsa Bechamel Knorr,None 0.6 l,2.2,3.667,L,440,Otras salsas,12,"Aceite, especias y salsas",117,Otras salsas,False
28035.0,Agua mineral grande Bronchales,Garrafa 6.0 l,1.28,0.214,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
23448.0,Agua mineral grande Bronchales,None 9.0 l,2.34,0.26,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
23449.0,Agua mineral grande Bronchales,Botella 1.5 l,0.39,0.26,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28491.0,Agua mineral mediana Bronchales,Pack-6 6.0 l,3.0,0.5,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28499.0,Agua mineral mediana Bronchales,Botella 1.0 l,0.5,0.5,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27061.0,Agua mineral pequeña Bronchales,Pack-6 3.0 l,1.74,0.58,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27054.0,Agua mineral pequeña Bronchales,Botella 0.5 l,0.29,0.58,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28566.0,Agua mineral pequeña Bronchales tapón infantil,Pack-6 1.98 l,2.4,1.213,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28567.0,Agua mineral pequeña Bronchales tapón infantil,Botella 0.33 l,0.4,1.213,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28060.0,Agua mineral grande Cortes,Garrafa 8.0 l,0.92,0.115,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27088.0,Agua mineral grande Cortes,Garrafa 6.0 l,0.81,0.135,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28269.0,Agua mineral grande Cortes,None 9.0 l,1.5,0.167,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28270.0,Agua mineral grande Cortes,Botella 1.5 l,0.25,0.167,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28163.0,Agua mineral mediana Cortes,None 6.0 l,2.4,0.4,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28164.0,Agua mineral mediana Cortes,Botella 1.0 l,0.4,0.4,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27076.0,Agua mineral pequeña Cortes,None 3.0 l,1.44,0.48,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27078.0,Agua mineral pequeña Cortes,Botella 0.5 l,0.24,0.48,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28288.0,Agua mineral pequeña Cortes tapón infantil,Pack-6 1.98 l,1.56,0.788,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28296.0,Agua mineral pequeña Cortes tapón infantil,Botella 0.33 l,0.26,0.788,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27314.0,Agua mineral grande Bezoya,Pack-6 9.0 l,4.14,0.46,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27230.0,Agua mineral grande Bezoya,Botella 1.5 l,0.69,0.46,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27099.0,Agua mineral grande Nestlé Aquarel,Pack-6 9.0 l,3.72,0.414,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27232.0,Agua mineral grande Nestlé Aquarel,Botella 1.5 l,0.62,0.414,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27350.0,Agua mineral grande Font Vella,None 9.0 l,4.32,0.48,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27204.0,Agua mineral grande Font Vella,Botella 1.5 l,0.75,0.5,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27327.0,Agua mineral grande Solán de Cabras,None 9.0 l,5.04,0.56,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27356.0,Agua mineral grande Solán de Cabras,Botella 1.5 l,0.84,0.56,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27291.0,Agua mineral grande Lanjarón,None 9.0 l,4.2,0.467,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
27216.0,Agua mineral grande Lanjarón,Botella 1.5 l,0.73,0.487,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
28198.0,Agua de coco Hacendado 100% natural,Brick 1.0 l,2.6,2.6,L,525,Agua sin gas,18,Agua y refrescos,156,Agua,False
