id,supermarket,category,name,description,trademark,trademark_propietary_flag,price,reference_price,reference_unit,insert_date,price_corrected
25869112,mercadona.es,huevos_leche_y_mantequilla|mantequilla_y_margarina,Margarina Flora Original,Tarrina,otras marcas,False,3.45,8.625,kg,2023-03-15,False
25855500,carrefour.es,productos_frescos|platos_preparados|fritos,Nuggets de pechuga de pollo 250 g,,otras marcas,False,3.1,12.4,kg,2023-03-15,False
25867724,mercadona.es,conservas_caldos_y_cremas|berberechos_y_mejillones,Mejillones picantes en escabeche Hacendado pequeños,Lata,hacendado,True,1.65,23.914,kg,2023-03-15,False
25862155,dia.es,despensa|conservas|conservas_vegetales,CARRETILLA espárragos blancos extra 8/12 lata 150 gr,,carretilla,False,3.05,20.33,kg,2023-03-15,False
25861733,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,DIA ICEBERG chicle sabor sandía sin azúcar bolsa 45 gr,,dia,True,0.99,22.1,kg,2023-03-15,False
25859028,carrefour.es,bebidas|licores_y_cremas|pacharan,Pacharán De Nuestra Tierra 70 cl.,,otras marcas,False,12.38,17.69,l,2023-03-15,False
25867341,mercadona.es,charcuteria_y_quesos|queso_lonchas_rallado_y_en_porciones,Queso rallado emmental gratinar Hacendado,Paquete,hacendado,True,1.73,8.65,kg,2023-03-15,False
25864731,dia.es,cuidado_del_hogar|utensilios_de_limpieza,DIA estropajo salvauñas fibra blanca para baño paquete 2 uds,,dia,False,1.15,0.58,ud,2023-03-15,False
25870689,mercadona.es,zumos|melocoton_y_pina,Zumo de piña selección Hacendado,Brick,hacendado,True,1.95,1.95,l,2023-03-15,False
25862506,dia.es,despensa|salsas|mayonesa_y_otras_salsas,GALLINA BLANCA salsa pimienta verde sobre 50 gr,,gallina blanca,False,1.7,28.81,kg,2023-03-15,False
25858723,carrefour.es,bebidas|alcoholes|brandy_y_conac,Bebida espirituosa Terry Centenario 1 l.,,otras marcas,False,9.35,9.35,l,2023-03-15,False
25866327,mercadona.es,bodega|cerveza,Cerveza reserva 1925 Alhambra,Botellín,otras marcas,False,1.31,3.97,l,2023-03-15,False
25862170,dia.es,despensa|conservas|conservas_vegetales,DESTAPA LA HUERTA pimientos del piquillo rojos y verdes en tiras frasco 270 gr,,destapa la huerta,False,1.85,6.73,kg,2023-03-15,False
25855748,carrefour.es,la_despensa|alimentacion|arroz_y_cous_cous,Arroz redondo Sos 1 kg.,,otras marcas,False,1.8,1.8,kg,2023-03-15,False
25866811,mercadona.es,carne|cerdo,Lomo de cerdo ibérico,Bandeja,otras marcas,False,6.26,21.95,kg,2023-03-15,False
25858606,carrefour.es,bebidas|aguas_y_zumos|zumos_no_refrigerados,Zumo de fruta y leche Carrefour Tropical pack de 6 briks de 20 cl.,,carrefour,True,1.19,0.99,l,2023-03-15,False
25866308,mercadona.es,bodega|cerveza,Cerveza Suave Steinburg,Lata,otras marcas,False,0.29,0.879,l,2023-03-15,False
25860089,carrefour.es,parafarmacia|higiene_bucal|cuidado_y_fijacion_protesis_dentales,"Tabletas limpiadoras para prótesis dentales, férulas dentales y ortodoncias Oxígeno Activo Corega 108 ud.",,otras marcas,False,17.19,0.16,ud,2023-03-15,False
25857123,carrefour.es,la_despensa|panaderia_bolleria_y_pasteleria|masa_fresca_y_bases,Masa para empanadillas y postres Buitoni sin lactosa 160 g.,,otras marcas,False,1.1,6.87,kg,2023-03-15,False
25864926,dia.es,cuidado_del_hogar|lavavajillas,MISTOL lavavajillas mano ultra plus botella 650 ml,,mistol,False,2.49,3.83,l,2023-03-15,False
25864306,dia.es,cuidado_personal|cuidado_bucal,COLGATE cepillo dental 360 º max white medio blíster 1 ud,,colgate,False,4.29,4.29,ud,2023-03-15,False
25858138,carrefour.es,congelados|helados|tarrinas,Helado de chocolate 1 l.,,otras marcas,False,1.65,3.3,kg,2023-03-15,False
25859339,carrefour.es,limpieza_y_hogar|productos_para_toda_la_casa|insecticidas,Insecticida moscas y mosquitos Carrefour 750 ml.,,carrefour,True,2.19,2.92,l,2023-03-15,False
25864606,dia.es,bebe|panales,DIA PLANETA BEBE pañales 8-15 kgs talla 4 paquete 88 uds,,dia,True,14.75,0.17,ud,2023-03-15,False
25870304,mercadona.es,panaderia_y_pasteleria|picos_rosquilletas_y_picatostes,Picos Hacendado,Paquete,hacendado,True,0.85,3.4,kg,2023-03-15,False
25863202,dia.es,bebidas|refrescos,PEPSI zero azúcar sabor lima lata 33 cl,,pepsi,False,0.85,2.58,l,2023-03-15,False
25862904,dia.es,bebidas|aguas,SOLAN DE CABRAS agua mineral natural botella 5 lt,,solan de cabras,False,2.49,0.5,l,2023-03-15,False
25864172,dia.es,cuidado_personal|bano_e_higiene_personal|geles_de_duchas_y_esponjas,NB PALMOLIVE gel de ducha leche y miel bote 550 ml,,nb palmolive,False,3.19,4.91,l,2023-03-15,False
25861995,dia.es,despensa|desayunos_y_dulces|infusiones,HORNIMANS té rojo con anís y un toque de ciruela estuche 20 bolsitas,,hornimans,False,2.95,0.15,ud,2023-03-15,False
25863773,dia.es,congelados|verduras_y_hortalizas,DIA PATATAS UNIDAS patatas gajo bolsa 750 gr,,dia,True,1.99,2.65,kg,2023-03-15,False
25859318,carrefour.es,limpieza_y_hogar|productos_para_toda_la_casa|lejias_y_amoniacos,LEJIA HOGAR CARREFOUR 5LT,,otras marcas,False,1.99,0.4,l,2023-03-15,False
25864994,dia.es,cuidado_del_hogar|productos_de_limpieza|bano,PATO gel limpiador wc 3 en 1 océano botella 750 ml,,pato,False,2.99,3.99,l,2023-03-15,False
25866666,mercadona.es,cacao_cafe_e_infusiones|te_e_infusiones,Infusión Cola de caballo Hacendado,Caja,hacendado,True,1.25,4.167,100g,2023-03-15,False
25870190,mercadona.es,panaderia_y_pasteleria|pan_de_horno,Barra de pan rústica,,otras marcas,False,0.58,2.32,kg,2023-03-15,False
25860874,dia.es,frescos|verduras_y_hortalizas|tomates_pimientos_y_pepinos,LA GERGALEÑA tomate natural rallado tarrina 200 gr,,la gergaleña,False,1.29,6.45,kg,2023-03-15,False
25869462,mercadona.es,limpieza_y_hogar|papel_higienico_y_celulosa,Papel Multiusos Resistente Bosque Verde,Paquete,bosque verde,True,3.6,3.6,ud,2023-03-15,False
25862440,dia.es,despensa|aceites_vinagres_y_alinos|aceites,LA ESPAÑOLA aceite de oliva virgen extra botella 500 ml,,la española,False,4.66,9.32,l,2023-03-15,False
25868262,mercadona.es,cuidado_facial_y_corporal|desodorante,Desodorante roll-on sensitive Byly,,otras marcas,False,1.7,3.4,100ml,2023-03-15,False
25859494,carrefour.es,limpieza_y_hogar|ambientadores|electricos,Ambientador eléctrico nubes de algodón recambio Ambi Pur 1 ud.,,otras marcas,False,4.59,4.59,ud,2023-03-15,False
25865742,mercadona.es,aperitivos|aceitunas_y_encurtidos,Pepinillos pequeños Hacendado,Tarro,hacendado,True,1.5,6.0,kg,2023-03-15,False
25866336,mercadona.es,bodega|cerveza,Cerveza Heineken,Botellín,otras marcas,False,0.7,2.8,l,2023-03-15,False
25863741,dia.es,congelados|pescado_y_marisco,DIA MARI MARINERA caprichos a la romana bolsa 400 gr,,dia,True,1.89,4.73,kg,2023-03-15,False
25863484,dia.es,bodega|vino|tinto,CAMPO CURERO vino tinto roble DO Toro botella 75 cl,,campo curero,False,2.99,3.99,l,2023-03-15,False
25854444,carrefour.es,productos_frescos|carniceria|cordero,Pierna de cordero lechal Mamá Cordero 650 g aprox AC,,otras marcas,False,14.23,21.9,kg,2023-03-15,False
25863146,dia.es,bebidas|refrescos,NESTEA refresco de té al limón sin azúcar lata 33 cl,,nestea,False,0.8,2.42,l,2023-03-15,False
25864378,dia.es,cuidado_personal|cuidado_corporal|cuidado_de_manos_y_pies,LUXIDERMIA calcetín exfoliante para pies envase 2 uds,,luxidermia,False,6.99,3.5,ud,2023-03-15,False
25864454,dia.es,cuidado_personal|cuidado_corporal|limpieza_facial,DIA IMAQE discos de algodón ovalados bolsa 70 uds,,dia,True,1.25,1.25,ud,2023-03-15,False
25869502,mercadona.es,limpieza_y_hogar|utensilios_de_limpieza_y_calzado,Fregona Microfibra Resistente Bosque Verde,Paquete,bosque verde,True,3.8,3.8,ud,2023-03-15,False
25859299,carrefour.es,limpieza_y_hogar|productos_para_toda_la_casa|suelos,"Fregasuelos aroma pino Essential Carrefour 1,5 l.",,carrefour,True,0.99,0.66,l,2023-03-15,False
25862597,dia.es,despensa|sal_y_especias,CARMENCITA orégano frasco 7 gr,,carmencita,False,1.95,243.75,kg,2023-03-15,False
25860934,dia.es,despensa|lacteos_y_huevos|leche,ASTURIANA leche desnatada 0% M.G. sin lactosa envase 1 lt,,asturiana,False,1.19,1.19,l,2023-03-15,False
25860887,dia.es,frescos|verduras_y_hortalizas|verduras_y_ensaladas_preparadas,Sopa juliana deshidratada bandeja 100 gr,,,,2.36,23.6,kg,2023-03-15,False
25862257,dia.es,despensa|pastas_harinas_y_masas|pastas,EL PAVO cannelloni clásico caja 125 gr,,el pavo,False,1.25,10.0,kg,2023-03-15,False
25866704,mercadona.es,carne|aves_y_pollo,Filetes pechuga de pavo Procavi corte fino,Bandeja,otras marcas,False,5.81,10.19,kg,2023-03-15,False
25865327,dia.es,mascotas|gatos,GOURMET mousse para gatos de salmón pack 4 x 57 gr,,gourmet,False,3.59,15.75,kg,2023-03-15,False
25858240,carrefour.es,bebidas|refrescos|sabores_con_gas,Fanta de limón Zero lata 33 cl.,,otras marcas,False,0.7,2.12,l,2023-03-15,False
25868902,mercadona.es,fruta_y_verdura|verdura,Pepino,Pieza,otras marcas,False,0.36,1.79,kg,2023-03-15,False
25870588,mercadona.es,postres_y_yogures|yogures_griegos,Yogur griego con chocolate Valor Oikos Danone,Pack-2,otras marcas,False,1.7,7.728,kg,2023-03-15,False
25868077,mercadona.es,cuidado_facial_y_corporal|afeitado_y_cuidado_para_hombre,Lote corporal hombre Axe Dark temptation,,otras marcas,False,11.0,11.0,ud,2023-03-15,False
25855505,carrefour.es,productos_frescos|platos_preparados|platos_de_verdura,Preparado para fajitas Surinver 230 g,,otras marcas,False,1.99,8.65,kg,2023-03-15,False
25862198,dia.es,despensa|sopas|caldos,ANETO caldo de pollo bajo en sal envase 1 lt,,aneto,False,3.99,3.99,l,2023-03-15,False
25858339,carrefour.es,bebidas|refrescos|te,"Carrefour té de melocotón botella 1,5 l.",,carrefour,True,0.95,0.63,l,2023-03-15,False
25855855,carrefour.es,la_despensa|alimentacion|vitaminas_y_complementos,Levadura de cerveza desamargada Carrefour 150 g.,,carrefour,True,4.95,33.0,kg,2023-03-15,False
25866275,mercadona.es,bebe|toallitas_y_panales,Toallitas bebé pieles con tendencia atópica Deliplus,Paquete,deliplus,True,1.7,0.029,ud,2023-03-15,False
25868310,mercadona.es,cuidado_facial_y_corporal|gel_y_jabon_de_manos,Gel-Champú de baño dermoprotector Deliplus para cuerpo y cabello,Bote,deliplus,True,1.0,0.4,100ml,2023-03-15,False
25861166,dia.es,despensa|lacteos_y_huevos|postres,DIA CAPRICHOSO natillas de chocolate con bizcocho pack 4 unidades 125 gr,,dia,True,1.65,3.3,kg,2023-03-15,False
25869614,mercadona.es,maquillaje|labios,Perfilador de labios Long Lasting Deliplus 01 rosa nude,,deliplus,True,2.5,2.5,ud,2023-03-15,False
25869381,mercadona.es,limpieza_y_hogar|limpieza_muebles_y_multiusos,Algodón mágico Aladdin,Bote,otras marcas,False,3.8,50.667,kg,2023-03-15,False
25858899,carrefour.es,bebidas|vinos|de_mesa,Vino blanco brik 1 l.,,otras marcas,False,0.89,0.89,l,2023-03-15,False
25869044,mercadona.es,huevos_leche_y_mantequilla|leche_y_bebidas_vegetales,Bebida de almendras zero Hacendado,Brick,hacendado,True,1.45,1.45,l,2023-03-15,False
25866119,mercadona.es,azucar_caramelos_y_chocolate|chocolate,Crema de leche y avellanas Hacendado,Tarro,hacendado,True,2.9,7.25,kg,2023-03-15,False
25869007,mercadona.es,huevos_leche_y_mantequilla|leche_y_bebidas_vegetales,Leche desnatada Pascual,Pack-6,otras marcas,False,7.74,1.29,l,2023-03-15,False
25868925,mercadona.es,fruta_y_verdura|verdura,Champiñón grande,Bandeja,otras marcas,False,1.97,4.58,kg,2023-03-15,False
25869608,mercadona.es,maquillaje|colorete_y_polvos,Polvo compacto Balm Me Deliplus 03 siena,,deliplus,True,5.5,5.5,ud,2023-03-15,False
25859586,carrefour.es,limpieza_y_hogar|calzado|crema,Crema autobrillante c/aplicador burdeos Carrefour 50 ml.,,carrefour,True,2.05,4.1,100ml,2023-03-15,False
25868588,mercadona.es,cuidado_facial_y_corporal|perfume_y_colonia,Lote mujer Chanson d'Eau,Caja,otras marcas,False,10.0,10.0,ud,2023-03-15,False
25860615,dia.es,frescos|charcuteria_y_quesos|curados,ELPOZO imperial con pavo pieza 230 gr,,elpozo,False,3.45,15.0,kg,2023-03-15,False
25866892,mercadona.es,carne|vacuno,Filetes hígado de vacuno añojo,Bandeja,otras marcas,False,5.52,9.2,kg,2023-03-15,False
25863650,dia.es,congelados|precocinados,DIA AL PUNTO quinoa con verduras bolsa 400 gr,,dia,True,2.29,5.73,kg,2023-03-15,False
25861853,dia.es,despensa|desayunos_y_dulces|chocolates_y_bombones,VALOR chocolate negro 70% con galleta belga tableta 200 gr,,valor,False,2.79,13.95,kg,2023-03-15,False
25860567,dia.es,frescos|charcuteria_y_quesos|cocidos,PAVOFRÍO fiambre de pechuga de pavo en lonchas sobre 70 gr,,pavofrío,False,1.0,14.29,kg,2023-03-15,False
25861887,dia.es,despensa|desayunos_y_dulces|cacao_y_cremas_de_cacao,COLACAO cacao soluble instantáneo turbo bote 750 gr,,colacao,False,6.19,8.25,kg,2023-03-15,False
25863170,dia.es,bebidas|refrescos,KAS bitter lata 33 cl,,kas,False,0.89,2.7,l,2023-03-15,False
25865493,mercadona.es,aceite_especias_y_salsas|otras_salsas,Salsa fresca Carbonara Bendita,Paquete,otras marcas,False,1.6,8.0,kg,2023-03-15,False
25861948,dia.es,despensa|desayunos_y_dulces|preparacion_de_postres,ROYAL gelatina light sabor fresa 0% azucares caja 31 gr,,royal,False,2.8,90.32,kg,2023-03-15,False
25868470,mercadona.es,cuidado_facial_y_corporal|higiene_intima,Tampones super plus Deliplus 100% algodón,Caja,deliplus,True,2.55,0.17,ud,2023-03-15,False
25865526,mercadona.es,agua_y_refrescos|agua,Agua mineral pequeña Fondetal,Botella,otras marcas,False,0.25,0.5,l,2023-03-15,False
25868252,mercadona.es,cuidado_facial_y_corporal|depilacion,Recambios maquinilla depilación Venus Snap Extra Smooth Gillette 5 hojas,Paquete,otras marcas,False,9.95,4.975,ud,2023-03-15,False
25863769,dia.es,congelados|verduras_y_hortalizas,CONGELADOS DE NAVARRA arándanos bolsa 300 gr,,congelados de navarra,False,2.11,7.03,kg,2023-03-15,False
25864660,dia.es,bebe|leche_para_bebes,NATIVA leche crecimiento con galleta María +12 meses envase 1 lt,,nativa,False,1.99,1.99,l,2023-03-15,False
25859914,carrefour.es,mascotas|gatos|accesorios_e_higiene,"Aromatizante de Pino para Arena de Gato 750 gr, Carrefour",,carrefour,True,4.5,6.0,kg,2023-03-15,False
25862607,dia.es,despensa|sal_y_especias,DANI ajo y perejil frasco 150 gr,,dani,False,4.05,27.0,kg,2023-03-15,False
25865445,mercadona.es,aceite_especias_y_salsas|especias,Sazonador ensalada Hacendado,Bote,hacendado,True,2.6,27.369,kg,2023-03-15,False
25860584,dia.es,frescos|charcuteria_y_quesos|cocidos,ELPOZO pechuga de pavo en finas lonchas envase 115 gr,,elpozo,False,1.5,13.04,kg,2023-03-15,False
25867316,mercadona.es,charcuteria_y_quesos|queso_curado_semicurado_y_tierno,Queso Maasdam Holland Corona,Pieza,otras marcas,False,3.51,8.775,kg,2023-03-15,False
25863557,dia.es,bodega|vino|blanco,RIO SECO vino blanco sauvignon DO Rueda botella 75 cl,,rio seco,False,3.49,4.65,l,2023-03-15,False
25868639,mercadona.es,cuidado_facial_y_corporal|perfume_y_colonia,Lote hombre Don Algodon,Caja,otras marcas,False,11.95,11.95,ud,2023-03-15,False
25861573,dia.es,despensa|desayunos_y_dulces|cafe,DIA CAFETERÍA café soluble crema frasco 100 gr,,dia,True,2.65,26.5,kg,2023-03-15,False
25869976,mercadona.es,mascotas|gato,"Comida gato esterilizado light Compy con pollo, frutas y verduras",Paquete,otras marcas,False,3.6,2.4,kg,2023-03-15,False
25866338,mercadona.es,bodega|cerveza,Cerveza tostada Mahou,Botellín,otras marcas,False,0.82,3.28,l,2023-03-15,False
25864541,dia.es,cuidado_personal|cuidado_intimo,AUSONIA compresas noche con alas más larga bolsa 9 uds,,ausonia,False,2.26,0.25,ud,2023-03-15,False
25867977,mercadona.es,cuidado_del_cabello|coloracion_cabello,Mascarilla cabello Reviva rubio miel Deliplus,Caja,deliplus,True,2.1,3.5,100ml,2023-03-15,False
25870119,mercadona.es,panaderia_y_pasteleria|bolleria_envasada,Bizcochos Hacendado,Paquete,hacendado,True,1.8,6.0,kg,2023-03-15,False
25854570,carrefour.es,productos_frescos|pescaderia|bacalao_y_salazones,Bacalao desalado desmigado procedente de pesca sostenible Carrefour 250 g.,,carrefour,True,4.15,16.6,kg,2023-03-15,False
25863409,dia.es,bodega|alcoholes|whisky,J&B whisky botella 70 cl,,,,12.5,17.86,l,2023-03-15,False
25854850,carrefour.es,productos_frescos|panaderia_tradicional|pasteleria_y_reposteria,"Tarta Profiteroles 1,2 kg",,otras marcas,False,11.99,9.99,kg,2023-03-15,False
25866788,mercadona.es,carne|cerdo,Lomo de cerdo adobado,Bandeja,otras marcas,False,3.27,6.95,kg,2023-03-15,False
25865395,mercadona.es,aceite_especias_y_salsas|especias,Hierbas provenzales Hacendado,Bote,hacendado,True,1.1,4.4,100g,2023-03-15,False
25868224,mercadona.es,cuidado_facial_y_corporal|cuidado_e_higiene_facial,Sérum facial Ácido Hialurónico y Ceramidas Hidrata Deliplus,Frasco,deliplus,True,6.0,20.0,100ml,2023-03-15,False
25862338,dia.es,despensa|pastas_harinas_y_masas|harinas_y_levaduras,DIA harina de fuerza paquete 1 Kg,,dia,False,0.92,0.92,kg,2023-03-15,False
25870492,mercadona.es,pizzas_y_platos_preparados|platos_preparados_frios,Sándwich pollo y queso Hacendado,Paquete,hacendado,True,1.95,10.541,kg,2023-03-15,False
25866960,mercadona.es,cereales_y_galletas|cereales,Muesli Crunchy Hacendado con chocolate,Paquete,hacendado,True,2.1,4.2,kg,2023-03-15,False
25861257,dia.es,despensa|desayunos_y_dulces|galletas,DIA GALLETECA galletas mini cacao rellena de nata bolsa 100 gr,,dia,True,0.75,7.5,kg,2023-03-15,False
25862448,dia.es,despensa|aceites_vinagres_y_alinos|aceites,LA MASIA aceite de girasol botella 5 lt,,la masia,False,13.35,2.67,l,2023-03-15,False
25864347,dia.es,cuidado_personal|cuidado_bucal,COLGATE pasta dentífrica blanqueante tubo 75 ml,,colgate,False,2.59,34.53,l,2023-03-15,False
25854385,carrefour.es,productos_frescos|carniceria|aves_y_pollo,Chuletas de Pavo Marinadas al Ajillo Carrefour 450 g aprox,,carrefour,True,3.15,6.99,kg,2023-03-15,False
25861720,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,SOLANO caramelos duros tradicionales bolsa 99 gr,,solano,False,2.99,30.2,kg,2023-03-15,False
25865088,dia.es,cuidado_del_hogar|conservacion_de_alimentos,FILMFIX film transparente 80 m,,filmfix,False,1.65,1.65,m,2023-03-15,False
25864469,dia.es,cuidado_personal|cuidado_corporal|crema_facial,L'OREAL crema hidratante noche pieles maduras tarro 50ml,,,,9.99,199.8,l,2023-03-15,False
25857723,carrefour.es,la_despensa|aperitivos|snacks,Doritos Tex Mex 140 g.,,otras marcas,False,1.95,13.93,kg,2023-03-15,False
25868368,mercadona.es,cuidado_facial_y_corporal|higiene_bucal,Dentífrico gel Clorofila Fresh Deliplus 2 en 1,Bote,deliplus,True,1.05,1.05,100ml,2023-03-15,False
25861728,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,PIKOTAS caramelo de goma relleno sabor cereza bolsa 100 gr,,pikotas,False,1.45,14.5,kg,2023-03-15,False
25868246,mercadona.es,cuidado_facial_y_corporal|depilacion,Maquinilla depilación desechable Gillette Simply Venus 2 hojas,Paquete,otras marcas,False,1.99,0.498,ud,2023-03-15,False
25867720,mercadona.es,conservas_caldos_y_cremas|berberechos_y_mejillones,Mejillones en escabeche Hacendado pequeños,Pack-2,hacendado,True,2.5,11.793,kg,2023-03-15,False
25861209,dia.es,despensa|desayunos_y_dulces|galletas,GULLON galleta ligera sin sal y sin azúcar paquete 200 gr,,gullon,False,1.39,6.95,kg,2023-03-15,False
25866707,mercadona.es,carne|aves_y_pollo,Solomillo de pavo,Bandeja,otras marcas,False,4.92,8.2,kg,2023-03-15,False
25862319,dia.es,despensa|pastas_harinas_y_masas|pastas,DIA AL DIANTE macarrón integral paquete 500 gr,,dia,True,1.04,2.08,kg,2023-03-15,False
25863098,dia.es,bebidas|cervezas|con_limon,"SAN MIGUEL cerveza radler con limón 0,0% alcohol lata 33 cl",,san miguel,False,0.75,2.27,l,2023-03-15,False
25865812,mercadona.es,aperitivos|frutos_secos_y_fruta_desecada,Cocktail picante Hacendado,Paquete,hacendado,True,1.55,7.75,kg,2023-03-15,False
25866459,mercadona.es,bodega|sidra_y_cava,Cava semi seco Cabré & Sabaté,Botella,otras marcas,False,2.35,3.134,l,2023-03-15,False
25869997,mercadona.es,mascotas|gato,Snacks gato rellenos con pollo y malta Compy,Paquete,otras marcas,False,1.1,15.715,kg,2023-03-15,False
25868493,mercadona.es,cuidado_facial_y_corporal|manicura_y_pedicura,Laca de uñas efecto gel Deliplus 160 Nude,,deliplus,True,2.65,2.65,ud,2023-03-15,False
25863281,dia.es,bebidas|zumos,POM'BEL smoothie con frutas del bosque envase 210 ml,,pom,False,1.49,7.1,kg,2023-03-15,False
25862063,dia.es,despensa|conservas|conservas_de_pescado,DIA MARI MARINERA atún claro en aceite de girasol pack 6 latas de 56 gr,,dia,True,4.29,12.77,kg,2023-03-15,False
25861726,dia.es,despensa|desayunos_y_dulces|caramelos_chicles_y_golosinas,TRIDENT Oral b chicle grageas sabor hierbabuena paquete 10 uds,,trident o,False,1.59,93.53,kg,2023-03-15,False
25854622,carrefour.es,productos_frescos|frutas|manzanas_y_peras,Pera conferencia Carrefour 1 kg aprox,,carrefour,True,1.78,1.78,kg,2023-03-15,False
25860984,dia.es,despensa|lacteos_y_huevos|leche,LA LECHERA leche condensada bote 450 gr,,la lechera,False,3.55,7.89,kg,2023-03-15,False
25869490,mercadona.es,limpieza_y_hogar|pilas_y_bolsas_de_basura,Bolsa de basura grande Bosque Verde 50L cubo grande,Paquete,bosque verde,True,1.6,0.107,ud,2023-03-15,False
25867066,mercadona.es,charcuteria_y_quesos|aves_y_jamon_cocido,Pechuga de pavo bajo en sal Hacendado finas lonchas,Paquete,hacendado,True,2.22,9.867,kg,2023-03-15,False
25866349,mercadona.es,bodega|cerveza,Cerveza extra 1906 reserva especial,Botellín,otras marcas,False,1.22,3.697,l,2023-03-15,False
25861242,dia.es,despensa|desayunos_y_dulces|galletas,ARTIACH Dinosaurus huevos galletas caja 140 gr,,artiach d,False,2.44,17.43,kg,2023-03-15,False
25864452,dia.es,cuidado_personal|cuidado_corporal|limpieza_facial,DIA IMAQE desmaquillante de ojos waterproof bote 125 ml,,dia,True,2.05,16.4,l,2023-03-15,False
25861250,dia.es,despensa|desayunos_y_dulces|galletas,GULLON galletas dibus sharkies cacao SIN GLUTEN caja 250 gr,,gullon,False,2.99,11.96,kg,2023-03-15,False
25861855,dia.es,despensa|desayunos_y_dulces|chocolates_y_bombones,TRAPA chocolate negro intenso 70% con almendras tableta 175 gr,,trapa,False,2.29,13.09,kg,2023-03-15,False
25864885,dia.es,cuidado_del_hogar|cuidado_de_la_ropa,DIA SUPER PACO detergente máquina líquido colonia botella 46 lv,,dia,True,4.15,0.09,lavado,2023-03-15,False
25860523,dia.es,frescos|charcuteria_y_quesos|cocidos,DIA NUESTRA ALACENA jamón cocido extra finas lonchas envase 2 x 225 gr,,dia,True,3.39,7.53,kg,2023-03-15,False
25855937,carrefour.es,la_despensa|lacteos|bebida_vegetal,Bebida de avena sin azúcar añadido Vegye sin gluten brik 1 l.,,otras marcas,False,0.99,0.99,l,2023-03-15,False
25854665,carrefour.es,productos_frescos|verduras_y_hortalizas|hortalizas,Zanahoria Carrefour 1 kg,,carrefour,True,0.95,0.95,kg,2023-03-15,False
25867647,mercadona.es,congelados|verdura,Alcachofa baby Hacendado ultracongelada,Paquete,hacendado,True,2.79,9.3,kg,2023-03-15,False
25869158,mercadona.es,limpieza_y_hogar|detergente_y_suavizante_ropa,Suavizante ropa Azul Bosque Verde concentrado,Botella,bosque verde,True,1.95,0.975,l,2023-03-15,False
25868702,mercadona.es,cuidado_facial_y_corporal|protector_solar_y_aftersun,Protector labial FPS 15 Deliplus,Paquete,deliplus,True,1.9,1.9,ud,2023-03-15,False
25863499,dia.es,bodega|vino|tinto,MOURAMA vino tinto Mencia DO Monterrei botella 75 cl,,mourama,False,4.99,6.65,l,2023-03-15,False
25865785,mercadona.es,aperitivos|frutos_secos_y_fruta_desecada,Almendra marcona Hacendado frita con sal,Paquete,hacendado,True,2.85,22.8,kg,2023-03-15,False
25862471,dia.es,despensa|aceites_vinagres_y_alinos|vinagres_y_alinos,DIA SELECCIÓN MUNDIAL vinagre balsámico de módena botella 50 cl,,dia,True,2.2,4.4,l,2023-03-15,False
25859696,carrefour.es,limpieza_y_hogar|bazar|pilas,"Pilas Alcalinas Carrefour Itech AAA/LR03, paquete 6",,carrefour,True,4.29,0.71,ud,2023-03-15,False
25863482,dia.es,bodega|vino|tinto,MAYOR DE CASTILLA vino tinto botella 75 cl,,mayor de castilla,False,3.3,4.4,l,2023-03-15,False
25860045,carrefour.es,parafarmacia|bebe|champu,Champú recién nacido elimina la costra láctea Mustela 150 ml.,,otras marcas,False,9.05,6.03,100ml,2023-03-15,False
25869421,mercadona.es,limpieza_y_hogar|menaje_y_conservacion_de_alimentos,Film Transparente Bosque Verde,Caja,bosque verde,True,1.6,0.02,m,2023-03-15,False
25857931,carrefour.es,congelados|rebozados_y_platos_preparados|verduras_congeladas,Ensaladilla Carrefour Classic' 1 kg.,,carrefour,True,0.99,0.99,kg,2023-03-15,False
25863583,dia.es,bodega|vino|rosado,CASTILLO DE HARO vino rosado DO Rioja 75 cl,,castillo de haro,False,2.29,3.05,l,2023-03-15,False
25862553,dia.es,despensa|salsas|mayonesa_y_otras_salsas,PRIMA mostaza cero azúcar bote 265 gr,,prima,False,2.99,11.28,kg,2023-03-15,False
25869850,mercadona.es,marisco_y_pescado|pescado_en_bandeja,Filete de salmón,Bandeja,otras marcas,False,8.98,22.45,kg,2023-03-15,False
25870355,mercadona.es,panaderia_y_pasteleria|velas_y_decoracion,Vela de cumpleaños 8 Hacendado,Paquete,hacendado,True,0.75,0.75,ud,2023-03-15,False
25863428,dia.es,bodega|alcoholes|whisky,BURNED BARREL whisky botella 70 cl,,burned barrel,False,5.49,7.84,l,2023-03-15,False
25867411,mercadona.es,congelados|arroz_y_pasta,Risotto de setas Hacendado ultracongelados,Paquete,hacendado,True,2.2,6.286,kg,2023-03-15,False
25867195,mercadona.es,charcuteria_y_quesos|embutido_curado,Lomo embuchado Hacendado lonchas,Pack-4,hacendado,True,2.12,16.96,kg,2023-03-15,False
25865954,mercadona.es,arroz_legumbres_y_pasta|pasta_y_fideos,Tortellini fresco sin gluten carne Hacendado,Paquete,hacendado,True,2.48,9.92,kg,2023-03-15,False
